name,price,info,link,is_available
Световая завеса SICK MLG50S-1000A10801,160 700 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 54; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 1000; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50s_1000a10801/,под заказ
Световая завеса SICK MLG50S-2350A10501,288 060 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 54; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 2350; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50s_2350a10501/,под заказ
Световая завеса SICK MLG50S-1750A10501,231 960 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 54; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 1750; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50s_1750a10501/,под заказ
Световая завеса SICK MLG50S-1450D10501,195 570 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 54; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 1450; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50s_1450d10501/,под заказ
Световая завеса SICK MLG25S-1625D10501,278 960 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 29; Расстояние между лучами, мм:; 25; Высота зоны контроля, мм:; 1625; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg25s_1625d10501/,под заказ
Световая завеса SICK MLG10N-1790E10501,,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 1790; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10n_1790e10501/,под заказ
Световая завеса SICK MLG20N-1040P10502,,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 20; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 1040; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg20n_1040p10502/,под заказ
Световая завеса SICK MLG05N-1495N10501,739 850 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 1495; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05n_1495n10501/,под заказ
Световая завеса SICK MLG10N-0890U10501,,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 890; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10n_0890u10501/,под заказ
Световая завеса SICK MLG10N-0440H10501,263 800 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 440; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10n_0440h10501/,под заказ
Световая завеса SICK MLG05N-1195P10501,630 690 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 1195; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05n_1195p10501/,под заказ
Световая завеса SICK MLG30N-2520P10501,477 570 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 30; Расстояние между лучами, мм:; 30; Высота зоны контроля, мм:; 2520; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg30n_2520p10501/,под заказ
Датчик контрастной метки LANBAO SPM-TPR-RGB,10 140 руб.,,https://sensoren.ru/product/datchik_kontrastnoy_metki_lanbao_spm_tpr_rgb/,в наличии
Оптоволоконный кабель Autonics FD-620-10,2 840 руб.,,https://sensoren.ru/product/optovolokonnyy_kabel_autonics_fd_620_10/,под заказ
Усилитель для оптоволоконных датчиков LANBAO FD3-PB11R,4 990 руб.,,https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_lanbao_fd3_pb11r/,в наличии
Датчик контрастной метки DATASENSING TLu-115,39 000 руб.,,https://sensoren.ru/product/datchik_kontrastnoy_metki_datalogic_tlu_115/,в наличии
